name	state_id	postcode	latitude	longitude	variant_name	status
West Perth	WA		-3.1952390000000001e+01	1.1584430000000000e+02		O
West Leederville	WA		-3.1937390000000001e+01	1.1583230000000000e+02		O
West Lamington	WA		-3.0748149999999999e+01	1.2145059999999999e+02		O
West Kalgoorlie	WA		-3.0779260000000001e+01	1.2143370000000000e+02		O
West End	WA		-2.8782219999999999e+01	1.1458890000000000e+02		O
West Busselton	WA		-3.3652140000000003e+01	1.1533510000000000e+02		O
West Beach	WA		-3.3874560000000002e+01	1.2187790000000000e+02		O
Wembley Downs	WA		-3.1917670000000001e+01	1.1577870000000000e+02		O
Wembley	WA		-3.1936280000000000e+01	1.1581370000000000e+02		O
Welshpool	WA		-3.1993780000000001e+01	1.1595590000000000e+02		O
Wellard	WA		-3.2269060000000003e+01	1.1586510000000000e+02		O
Wedgefield	WA		-2.0360880000000002e+01	1.1859580000000000e+02		O
Webberton	WA		-2.8756940000000000e+01	1.1463030000000001e+02		O
Wattleup	WA		-3.2169620000000002e+01	1.1582400000000000e+02		O
Wattle Grove	WA		-3.1992950000000000e+01	1.1598230000000000e+02		O
Watermans Bay	WA		-3.1849609999999998e+01	1.1575760000000000e+02		O
Waterford	WA		-3.2016840000000002e+01	1.1588430000000000e+02		O
Warwick	WA		-3.1839060000000000e+01	1.1580929999999999e+02		O
Warranine Suburban Area	WA		-3.1745709999999999e+01	1.1656840000000000e+02		O
Waroona Suburban Area	WA		-3.2833329999999997e+01	1.1591249999999999e+02		O
Warnbro	WA		-3.2340170000000001e+01	1.1574730000000000e+02		O
Wanneroo	WA		-3.1747109999999999e+01	1.1580320000000000e+02		O
Wannanup	WA		-3.2597960000000000e+01	1.1564370000000000e+02		O
Wangara	WA		-3.1790720000000000e+01	1.1582899999999999e+02		O
Wandina	WA		-2.8824439999999999e+01	1.1463390000000000e+02		O
Wandi	WA		-3.2197119999999998e+01	1.1588730000000000e+02		O
Walmsley	WA		-3.4982120000000002e+01	1.1789990000000000e+02		O
Walliston	WA		-3.1996829999999999e+01	1.1607450000000000e+02		O
Waikiki	WA		-3.2322400000000002e+01	1.1576900000000001e+02		O
Viveash	WA		-3.1879330000000000e+01	1.1599700000000000e+02		O
Vittoria	WA		-3.3320740000000001e+01	1.1566930000000001e+02		O
Victory Heights	WA		-3.0778700000000001e+01	1.2147230000000000e+02		O
Victoria Park	WA		-3.1968779999999999e+01	1.1589650000000000e+02		O
Utakarra	WA		-2.8779720000000001e+01	1.1464610000000000e+02		O
Usher	WA		-3.3379910000000002e+01	1.1562790000000000e+02		O
Upper Swan	WA		-3.1773219999999998e+01	1.1602540000000000e+02		O
Two Rocks	WA		-3.1495170000000002e+01	1.1558839999999999e+02		O
Tuart Hill	WA		-3.1897670000000002e+01	1.1583400000000000e+02		O
Trigg	WA		-3.1875720000000001e+01	1.1575820000000000e+02		O
Thornlie	WA		-3.2057949999999998e+01	1.1595790000000000e+02		O
The Vines	WA		-3.1756830000000001e+01	1.1600340000000000e+02		O
The Spectacles	WA		-3.2214619999999996e+01	1.1583400000000000e+02		O
Tarcoola Beach	WA		-2.8806390000000000e+01	1.1462110000000000e+02		O
Tapping	WA		-3.1718779999999999e+01	1.1579540000000000e+02		O
Swanbourne	WA		-3.1968779999999999e+01	1.1576730000000001e+02		O
Swan View Suburban Area	WA		-3.1891829999999999e+01	1.1606010000000001e+02		O
Swan View	WA		-3.1887670000000000e+01	1.1604930000000000e+02		O
Sunset Beach	WA		-2.8711670000000002e+01	1.1462110000000000e+02		O
Success	WA		-3.2151840000000000e+01	1.1584540000000000e+02		O
Subiaco	WA		-3.1948499999999999e+01	1.1582680000000001e+02		O
Stratton	WA		-3.1864609999999999e+01	1.1603930000000000e+02		O
Strathalbyn	WA		-2.8752500000000001e+01	1.1464579999999999e+02		O
Stove Hill	WA		-2.0776450000000001e+01	1.1684940000000000e+02		O
Stoneville	WA		-3.1877389999999998e+01	1.1616900000000000e+02		O
Stirling	WA		-3.1882670000000001e+01	1.1580980000000000e+02		O
Stake Hill	WA		-3.2476010000000002e+01	1.1581340000000000e+02		O
St James	WA		-3.2000720000000001e+01	1.1591090000000000e+02		O
Spencer Park	WA		-3.4997500000000002e+01	1.1790330000000000e+02		O
Spearwood	WA		-3.2106000000000002e+01	1.1578260000000000e+02		O
Spalding	WA		-2.8734439999999999e+01	1.1463580000000000e+02		O
Southern River	WA		-3.2098500000000001e+01	1.1595200000000000e+02		O
South Yunderup	WA		-3.2597119999999997e+01	1.1580370000000001e+02		O
South Perth	WA		-3.1981839999999998e+01	1.1586340000000000e+02		O
South Lake	WA		-3.2106560000000002e+01	1.1584059999999999e+02		O
South Kalgoorlie	WA		-3.0763700000000000e+01	1.2147920000000001e+02		O
South Hedland	WA		-2.0395879999999998e+01	1.1861109999999999e+02		O
South Guildford	WA		-3.1911560000000001e+01	1.1597230000000000e+02		O
South Fremantle	WA		-3.2074060000000003e+01	1.1575430000000000e+02		O
South Carnarvon	WA		-2.4894010000000002e+01	1.1365920000000000e+02		O
South Bunbury	WA		-3.3342410000000001e+01	1.1566340000000000e+02		O
South Boulder Suburban Area	WA		-3.0794809999999998e+01	1.2149620000000000e+02		O
South Boulder	WA		-3.0796199999999999e+01	1.2149920000000000e+02		O
Sorrento	WA		-3.1816839999999999e+01	1.1574400000000000e+02		O
Somerville Suburban Area	WA		-3.0768699999999999e+01	1.2144589999999999e+02		O
Somerville	WA		-3.0768699999999999e+01	1.2145420000000000e+02		O
Singleton	WA		-3.2448509999999999e+01	1.1575650000000000e+02		O
Sinclair	WA		-3.3873730000000002e+01	1.2187649999999999e+02		O
Sinagra	WA		-3.1741000000000000e+01	1.1580730000000000e+02		O
Silver Sands	WA		-3.2511569999999999e+01	1.1573450000000000e+02		O
Shoalwater	WA		-3.2294620000000002e+01	1.1570569999999999e+02		O
Shenton Park	WA		-3.1959060000000001e+01	1.1580570000000000e+02		O
Shelley	WA		-3.2028500000000001e+01	1.1588930000000001e+02		O
Seville Grove	WA		-3.2136389999999999e+01	1.1598309999999999e+02		O
Seppings	WA		-3.5014620000000001e+01	1.1791650000000000e+02		O
Secret Harbour	WA		-3.2403509999999997e+01	1.1575730000000000e+02		O
Scarborough	WA		-3.1897390000000001e+01	1.1576730000000001e+02		O
Sawyers Valley	WA		-3.1945440000000001e+01	1.1624590000000001e+02		O
San Remo	WA		-3.2488230000000001e+01	1.1574540000000000e+02		O
Samson	WA		-3.2070169999999997e+01	1.1579870000000000e+02		O
Salter Point	WA		-3.2025720000000000e+01	1.1587200000000000e+02		O
Safety Bay	WA		-3.2303789999999999e+01	1.1572150000000001e+02		O
Rossmoyne	WA		-3.2038229999999999e+01	1.1576230000000000e+02		O
Roleystone	WA		-3.2112949999999998e+01	1.1607400000000000e+02		O
Roebourne	WA		-2.0771170000000001e+01	1.1714520000000000e+02		O
Rockingham	WA		-3.2281289999999998e+01	1.1572700000000000e+02		O
Robinson	WA		-3.5031289999999998e+01	1.1783459999999999e+02		O
Rivervale	WA		-3.1961279999999999e+01	1.1591679999999999e+02		O
Riverton	WA		-3.2034889999999997e+01	1.1589449999999999e+02		O
Ridgewood	WA		-3.1660720000000001e+01	1.1572230000000000e+02		O
Reinscourt	WA		-3.3652419999999999e+01	1.1539570000000001e+02		O
Redcliffe	WA		-3.1937390000000001e+01	1.1594010000000000e+02		O
Redbank	WA		-2.0337820000000001e+01	1.1861109999999999e+02		O
Ravenswood	WA		-3.2568230000000000e+01	1.1584980000000000e+02		O
Rangeway	WA		-2.8782090000000000e+01	1.1463760000000001e+02		O
Quinns Rocks	WA		-3.1671279999999999e+01	1.1569759999999999e+02		O
Quindalup	WA		-3.3658250000000002e+01	1.1512479999999999e+02		O
Queens Park	WA		-3.2003779999999999e+01	1.1594260000000000e+02		O
Quedjinup	WA		-3.3630749999999999e+01	1.1510370000000000e+02		O
Postans	WA		-3.2219059999999999e+01	1.1581290000000000e+02		O
Port Kennedy	WA		-3.2369059999999998e+01	1.1573650000000001e+02		O
Port Hedland	WA		-2.0310320000000001e+01	1.1860080000000001e+02		O
Port Albany	WA		-3.5031010000000002e+01	1.1790040000000000e+02		O
Point Samson	WA		-2.0626439999999999e+01	1.1719660000000000e+02		O
Pinjarra	WA		-3.2618789999999997e+01	1.1587700000000000e+02		O
Picton	WA		-3.3349910000000001e+01	1.1569010000000000e+02		O
Pickering Brook	WA		-3.2036560000000001e+01	1.1612230000000000e+02		O
Piccadilly	WA		-3.0743980000000001e+01	1.2146250000000001e+02		O
Piara Waters	WA		-3.2132500000000000e+01	1.1591110000000000e+02		O
Perth Airport	WA		-3.1936280000000000e+01	1.1596450000000000e+02		O
Perth	WA		-3.1951840000000001e+01	1.1585870000000000e+02		O
Peron	WA		-3.2298789999999997e+01	1.1570150000000000e+02		O
Peppermint Grove	WA		-3.1998780000000000e+01	1.1576819999999999e+02		O
Pelican Point	WA		-3.3321019999999997e+01	1.1569230000000000e+02		O
Pegs Creek	WA		-2.0732839999999999e+01	1.1683410000000001e+02		O
Pearsall	WA		-3.1781559999999999e+01	1.1581840000000000e+02		O
Paulls Valley	WA		-3.1954329999999999e+01	1.1609730000000000e+02		O
Parmelia	WA		-3.2241840000000003e+01	1.1583369999999999e+02		O
Parkwood	WA		-3.2048499999999997e+01	1.1592090000000000e+02		O
Parklands	WA		-3.2505450000000003e+01	1.1576949999999999e+02		O
Parkerville	WA		-3.1874330000000000e+01	1.1614510000000000e+02		O
Palmyra	WA		-3.2048780000000001e+01	1.1578480000000000e+02		O
Padbury	WA		-3.1807390000000002e+01	1.1576949999999999e+02		O
Osborne Park	WA		-3.1897950000000002e+01	1.1581260000000000e+02		O
Orelia	WA		-3.2235450000000000e+01	1.1582310000000000e+02		O
Orange Grove	WA		-3.2022390000000001e+01	1.1602700000000000e+02		O
Orana	WA		-3.5000180000000000e+01	1.1786150000000001e+02		O
O'Connor	WA		-3.2059060000000002e+01	1.1578619999999999e+02		O
Ocean Reef	WA		-3.1753779999999999e+01	1.1573430000000000e+02		O
Oakford	WA		-3.2211559999999999e+01	1.1593070000000000e+02		O
Nulsen	WA		-3.3862890000000000e+01	1.2187260000000001e+02		O
Nowergup	WA		-3.1636559999999999e+01	1.1574650000000000e+02		O
Northbridge	WA		-3.1946000000000002e+01	1.1585450000000000e+02		O
North Yunderup	WA		-3.2575449999999996e+01	1.1579120000000000e+02		O
North Perth	WA		-3.1927949999999999e+01	1.1585310000000000e+02		O
North Lake	WA		-3.2079340000000002e+01	1.1583040000000000e+02		O
North Fremantle	WA		-3.2033499999999997e+01	1.1575590000000000e+02		O
North Coogee	WA		-3.2087220000000002e+01	1.1575579999999999e+02		O
North Beach	WA		-3.1862110000000001e+01	1.1575930000000000e+02		O
Noranda	WA		-3.1875170000000001e+01	1.1588870000000000e+02		O
Nollamara	WA		-3.1882110000000001e+01	1.1584569999999999e+02		O
Nickol	WA		-2.0735060000000001e+01	1.1680440000000000e+02		O
Neerabup	WA		-3.1690999999999999e+01	1.1577730000000000e+02		O
Nedlands	WA		-3.1981839999999998e+01	1.1580730000000000e+02		O
Naval Base	WA		-3.2196280000000002e+01	1.1578120000000000e+02		O
Myaree	WA		-3.2041280000000000e+01	1.1581510000000000e+02		O
Murdoch	WA		-3.2070450000000001e+01	1.1582540000000000e+02		O
Munster	WA		-3.2142119999999998e+01	1.1579790000000000e+02		O
Mundijong	WA		-3.2284340000000000e+01	1.1597290000000000e+02		O
Mundaring	WA		-3.1897110000000001e+01	1.1617120000000000e+02		O
Mullingar	WA		-3.0727039999999999e+01	1.2147369999999999e+02		O
Mullaloo	WA		-3.1782670000000000e+01	1.1573820000000001e+02		O
Mulataga	WA		-2.0729500000000002e+01	1.1688610000000000e+02		O
Mount Tarcoola	WA		-2.8801819999999999e+01	1.1462640000000000e+02		O
Mount Richon	WA		-3.2161110000000001e+01	1.1602030000000001e+02		O
Mount Pleasant	WA		-3.2027110000000000e+01	1.1584820000000001e+02		O
Mount Nasura	WA		-3.2137949999999996e+01	1.1602560000000000e+02		O
Mount Melville	WA		-3.5017679999999999e+01	1.1787490000000000e+02		O
Mount Lawley	WA		-3.1928500000000000e+01	1.1587680000000000e+02		O
Mount Helena	WA		-3.1874890000000001e+01	1.1620840000000000e+02		O
Mount Hawthorn	WA		-3.1920719999999999e+01	1.1583790000000000e+02		O
Mount Elphinstone	WA		-3.5020460000000000e+01	1.1785320000000000e+02		O
Mount Clarence	WA		-3.5019350000000003e+01	1.1789040000000000e+02		O
Mount Claremont	WA		-3.1961839999999999e+01	1.1578430000000000e+02		O
Mosman Park	WA		-3.2015729999999998e+01	1.1576260000000001e+02		O
Morley	WA		-3.1887110000000000e+01	1.1590700000000000e+02		O
Morgantown	WA		-2.4872340000000001e+01	1.1366280000000000e+02		O
Mirrabooka	WA		-3.1863219999999998e+01	1.1587009999999999e+02		O
Mira Mar	WA		-3.5016570000000002e+01	1.1790009999999999e+02		O
Mindarie	WA		-3.1687950000000001e+01	1.1570730000000000e+02		O
Milpara	WA		-3.4986010000000000e+01	1.1786069999999999e+02		O
Millendon	WA		-3.1806000000000001e+01	1.1603980000000000e+02		O
Millbridge	WA		-3.3305000000000000e+01	1.1573500000000000e+02		O
Millars Well	WA		-2.0740890000000000e+01	1.1680910000000000e+02		O
Midvale	WA		-3.1887670000000000e+01	1.1602650000000000e+02		O
Midland	WA		-3.1894720000000000e+01	1.1599330000000000e+02		O
Middleton Beach	WA		-3.5023510000000002e+01	1.1791350000000000e+02		O
Middle Swan	WA		-3.1852670000000000e+01	1.1602040000000000e+02		O
Merriwa	WA		-3.1665450000000000e+01	1.1571810000000001e+02		O
Menora	WA		-3.1915450000000000e+01	1.1586120000000000e+02		O
Melville Suburban Area	WA		-3.2003500000000003e+01	1.1579450000000000e+02		O
Melville	WA		-3.2040450000000000e+01	1.1580119999999999e+02		O
Medina	WA		-3.2232390000000002e+01	1.1580200000000001e+02		O
Meadow Springs	WA		-3.2507120000000000e+01	1.1574509999999999e+02		O
McKail	WA		-3.4983229999999999e+01	1.1783759999999999e+02		O
Maylands	WA		-3.1931280000000001e+01	1.1589790000000001e+02		O
Martin	WA		-3.2070450000000001e+01	1.1603730000000000e+02		O
Marmion	WA		-3.1839610000000000e+01	1.1575650000000000e+02		O
Mariginiup	WA		-3.1721560000000000e+01	1.1582760000000000e+02		O
Marangaroo	WA		-3.1827670000000001e+01	1.1583620000000001e+02		O
Manning	WA		-3.2018500000000003e+01	1.1586839999999999e+02		O
Mandurah	WA		-3.2529339999999998e+01	1.1572340000000000e+02		O
Mandogalup	WA		-3.2205730000000003e+01	1.1583950000000000e+02		O
Malaga	WA		-3.1865169999999999e+01	1.1590400000000000e+02		O
Maida Vale	WA		-3.1948779999999999e+01	1.1601949999999999e+02		O
Mahomets Flats	WA		-2.8792369999999998e+01	1.1461420000000000e+02		O
Mahogany Creek Suburban Area	WA		-3.1901550000000000e+01	1.1614480000000000e+02		O
Mahogany Creek	WA		-3.1906279999999999e+01	1.1613540000000000e+02		O
Madora Bay	WA		-3.2471010000000000e+01	1.1574870000000000e+02		O
Madeley	WA		-3.1811000000000000e+01	1.1582790000000000e+02		O
Maddington	WA		-3.2049340000000001e+01	1.1598980000000000e+02		O
Lynwood	WA		-3.2046280000000003e+01	1.1591840000000001e+02		O
Lockyer	WA		-3.5006010000000003e+01	1.1785850000000001e+02		O
Lockridge	WA		-3.1881000000000000e+01	1.1594680000000000e+02		O
Little Grove	WA		-3.5076290000000000e+01	1.1786790000000001e+02		O
Lesmurdie	WA		-3.2009059999999998e+01	1.1604840000000000e+02		O
Leeming	WA		-3.2082110000000000e+01	1.1585150000000000e+02		O
Leederville	WA		-3.1936109999999999e+01	1.1583390000000000e+02		O
Leda	WA		-3.2268780000000000e+01	1.1581200000000000e+02		O
Lathlain	WA		-3.1965450000000001e+01	1.1590680000000000e+02		O
Langford	WA		-3.2044339999999998e+01	1.1594199999999999e+02		O
Landsdale	WA		-3.1808779999999999e+01	1.1583929999999999e+02		O
Lamington	WA		-3.0740089999999999e+01	1.2145529999999999e+02		O
Lakelands	WA		-3.2475729999999999e+01	1.1576680000000000e+02		O
Kwinana Town Centre	WA		-3.2246279999999999e+01	1.1581450000000000e+02		O
Kwinana Beach	WA		-3.2246560000000002e+01	1.1575930000000000e+02		O
Koongamia	WA		-3.1904330000000002e+01	1.1603980000000000e+02		O
Koondoola	WA		-3.1842390000000002e+01	1.1586730000000000e+02		O
Kinross	WA		-3.1722110000000001e+01	1.1574010000000000e+02		O
Kingsley	WA		-3.1807780000000001e+01	1.1579360000000000e+02		O
Kiara	WA		-3.1881830000000001e+01	1.1593870000000000e+02		O
Kewdale	WA		-3.1977670000000000e+01	1.1595150000000000e+02		O
Keralup	WA		-3.2443890000000003e+01	1.1583029999999999e+02		O
Kenwick	WA		-3.2028500000000001e+01	1.1598200000000000e+02		O
Kensington	WA		-3.1982389999999999e+01	1.1588450000000000e+02		O
Kelmscott	WA		-3.2119059999999998e+01	1.1602620000000000e+02		O
Karrinyup	WA		-3.1876840000000001e+01	1.1577480000000000e+02		O
Karratha Industrial Estate	WA		-2.0771110000000000e+01	1.1686669999999999e+02		O
Karratha	WA		-2.0730609999999999e+01	1.1685720000000001e+02		O
Karrakatta	WA		-3.1967949999999998e+01	1.1580010000000000e+02		O
Karragullen	WA		-3.2090719999999997e+01	1.1612179999999999e+02		O
Karloo	WA		-2.8806260000000002e+01	1.1463450000000000e+02		O
Kardinya	WA		-3.2065730000000002e+01	1.1581480000000001e+02		O
Karawara	WA		-3.2007669999999997e+01	1.1587900000000000e+02		O
Kallaroo	WA		-3.1788779999999999e+01	1.1573869999999999e+02		O
Kalgoorlie	WA		-3.0749260000000000e+01	1.2146559999999999e+02		O
Kalamunda	WA		-3.1973780000000001e+01	1.1605840000000001e+02		O
Joondanna	WA		-3.1909890000000001e+01	1.1583590000000000e+02		O
Joondalup	WA		-3.1744890000000002e+01	1.1576620000000000e+02		O
Jolimont	WA		-3.1946560000000002e+01	1.1580950000000000e+02		O
Jindalee	WA		-3.1641829999999999e+01	1.1568810000000001e+02		O
Jane Brook	WA		-3.1860170000000000e+01	1.1606059999999999e+02		O
Jandakot	WA		-3.2106839999999998e+01	1.1586730000000000e+02		O
Jandabup	WA		-3.1741280000000000e+01	1.1585070000000000e+02		O
Innaloo	WA		-3.1893780000000000e+01	1.1579150000000000e+02		O
Inglewood	WA		-3.1916560000000000e+01	1.1588339999999999e+02		O
Iluka	WA		-3.1735720000000001e+01	1.1572570000000000e+02		O
Huntingdale	WA		-3.2080719999999999e+01	1.1596810000000001e+02		O
Hovea	WA		-3.1874330000000000e+01	1.1610700000000000e+02		O
Hope Valley	WA		-3.2194060000000000e+01	1.1579980000000000e+02		O
Hocking	WA		-3.1769890000000000e+01	1.1581870000000001e+02		O
Hilton	WA		-3.2067670000000000e+01	1.1577760000000001e+02		O
Hillman	WA		-3.2277400000000000e+01	1.1576949999999999e+02		O
Hillarys	WA		-3.1807110000000002e+01	1.1574430000000000e+02		O
Hilbert	WA		-3.2170830000000002e+01	1.1598439999999999e+02		O
Highgate	WA		-3.1939889999999998e+01	1.1586930000000000e+02		O
High Wycombe	WA		-3.1941830000000000e+01	1.1599620000000000e+02		O
Herne Hill	WA		-3.1823779999999999e+01	1.1603040000000000e+02		O
Herdsman Lake Suburban Area	WA		-3.1928500000000000e+01	1.1580589999999999e+02		O
Herdsman	WA		-3.1921279999999999e+01	1.1580400000000000e+02		O
Henley Brook	WA		-3.1811830000000000e+01	1.1598699999999999e+02		O
Henderson	WA		-3.2169060000000002e+01	1.1578149999999999e+02		O
Helena Valley	WA		-3.1937670000000001e+01	1.1606820000000000e+02		O
Heathridge	WA		-3.1758500000000002e+01	1.1576060000000000e+02		O
Hazelmere	WA		-3.1900449999999999e+01	1.1599230000000000e+02		O
Haynes	WA		-3.2154440000000001e+01	1.1597640000000000e+02		O
Hay	WA		-3.4932499999999997e+01	1.1740219999999999e+02		O
Harrisdale	WA		-3.2118609999999997e+01	1.1593190000000000e+02		O
Hannans Suburban Area	WA		-3.0731200000000001e+01	1.2145730000000000e+02		O
Hannans	WA		-3.0726759999999999e+01	1.2147120000000000e+02		O
Hammond Park	WA		-3.2168329999999997e+01	1.1585110000000000e+02		O
Hamilton Hill	WA		-3.2079889999999999e+01	1.1577480000000000e+02		O
Hamersley	WA		-3.1849060000000001e+01	1.1580700000000000e+02		O
Halls Head	WA		-3.2526570000000000e+01	1.1570229999999999e+02		O
Hacketts Gully	WA		-3.1980170000000001e+01	1.1610150000000000e+02		O
Gwelup	WA		-3.1871559999999999e+01	1.1579930000000000e+02		O
Guildford	WA		-3.1899329999999999e+01	1.1596870000000000e+02		O
Greenwood	WA		-3.1827110000000001e+01	1.1580200000000001e+02		O
Greenmount Suburban Area	WA		-3.1901000000000000e+01	1.1606540000000000e+02		O
Greenmount	WA		-3.1856549999999999e+01	1.1605730000000000e+02		O
Greenfields	WA		-3.2529620000000001e+01	1.1575539999999999e+02		O
Gosnells	WA		-3.2071840000000002e+01	1.1599480000000000e+02		O
Gooseberry Hill	WA		-3.1954329999999999e+01	1.1604930000000000e+02		O
Goode Beach	WA		-3.5086390000000002e+01	1.1793060000000000e+02		O
Golden Bay	WA		-3.2427680000000002e+01	1.1575369999999999e+02		O
Gnangara	WA		-3.1772950000000002e+01	1.1586060000000001e+02		O
Glenfield	WA		-2.8692499999999999e+01	1.1461140000000000e+02		O
Glendalough	WA		-3.1918220000000002e+01	1.1582400000000000e+02		O
Glen Iris	WA		-3.3337130000000002e+01	1.1567430000000000e+02		O
Glen Forrest	WA		-3.1910170000000001e+01	1.1610090000000000e+02		O
Girrawheen	WA		-3.1841000000000001e+01	1.1583980000000000e+02		O
Geraldton	WA		-2.8779170000000001e+01	1.1461440000000000e+02		O
Geographe	WA		-3.3640189999999997e+01	1.1537479999999999e+02		O
Furnissdale	WA		-3.2558790000000002e+01	1.1577200000000001e+02		O
Frenchman Bay	WA		-3.5094169999999998e+01	1.1794780000000000e+02		O
Fremantle	WA		-3.2055999999999997e+01	1.1574590000000001e+02		O
Forrestfield	WA		-3.1979890000000001e+01	1.1599370000000000e+02		O
Forrestdale	WA		-3.2147950000000002e+01	1.1594090000000000e+02		O
Floreat	WA		-3.1937950000000001e+01	1.1579430000000001e+02		O
Ferndale	WA		-3.2030720000000002e+01	1.1592370000000000e+02		O
Falcon	WA		-3.2579349999999998e+01	1.1565900000000001e+02		O
Esperance	WA		-3.3865670000000001e+01	1.2188790000000000e+02		O
Erskine	WA		-3.2553510000000003e+01	1.1569119999999999e+02		O
Emu Point	WA		-3.5000000000000000e+01	1.1793810000000001e+02		O
Embleton	WA		-3.1903780000000001e+01	1.1591040000000000e+02		O
Ellenbrook	WA		-3.1764890000000001e+01	1.1598760000000000e+02		O
Eglinton	WA		-3.1579609999999999e+01	1.1566810000000000e+02		O
Edgewater	WA		-3.1763220000000000e+01	1.1578180000000000e+02		O
